InvoiceNumber;DeliveryNoteNumber;CompanyCode;SalesOrg;Division;SoldToNumber;SoldToName;SoldToComMail;SoldToLanguage;SoldToStatus;InvoiceIssueDate;DocumentType;ShipToNumber;ShipToName;DeliveryNoteDate;ShippingPoint
1409231885;1043756;AT01;AT01;40;0000152848;Anton Traunfellner Gesellschaft;er.urb@antontraunfellner.at;Z1;3H;2021.09.01;ZF2;0100804396;Emilie-Flöge-Weg 3;2021.08.31;A401
1409231885;1043757;AT01;AT01;40;0000152848;Anton Traunfellner Gesellschaft;er.urb@antontraunfellner.at;Z1;3H;2021.09.01;ZF2;0100804396;Emilie-Flöge-Weg 3;2021.08.31;A401
1409231885;1043758;AT01;AT01;40;0000152848;Anton Traunfellner Gesellschaft;er.urb@antontraunfellner.at;Z1;3H;2021.09.01;ZF2;0100804396;Emilie-Flöge-Weg 3;2021.08.31;A401
1409231885;1043759;AT01;AT01;40;0000152848;Anton Traunfellner Gesellschaft;er.urb@antontraunfellner.at;Z1;3H;2021.09.01;ZF2;0100804396;Emilie-Flöge-Weg 3;2021.08.31;A401
1409231885;1043760;AT01;AT01;40;0000152848;Anton Traunfellner Gesellschaft;er.urb@antontraunfellner.at;Z1;3H;2021.09.01;ZF2;0100804396;Emilie-Flöge-Weg 3;2021.08.31;A401
1409231885;1043761;AT01;AT01;40;0000152848;Anton Traunfellner Gesellschaft;er.urb@antontraunfellner.at;Z1;3H;2021.09.01;ZF2;0100804396;Emilie-Flöge-Weg 3;2021.08.31;A401
1409231885;1043762;AT01;AT01;40;0000152848;Anton Traunfellner Gesellschaft;er.urb@antontraunfellner.at;Z1;3H;2021.09.01;ZF2;0100804396;Emilie-Flöge-Weg 3;2021.08.31;A401
1409231885;1043768;AT01;AT01;40;0000152848;Anton Traunfellner Gesellschaft;er.urb@antontraunfellner.at;Z1;3H;2021.09.01;ZF2;0100804396;Emilie-Flöge-Weg 3;2021.08.31;A401
1409231885;1043770;AT01;AT01;40;0000152848;Anton Traunfellner Gesellschaft;er.urb@antontraunfellner.at;Z1;3H;2021.09.01;ZF2;0100804396;Emilie-Flöge-Weg 3;2021.08.31;A401
1409231885;1043771;AT01;AT01;40;0000152848;Anton Traunfellner Gesellschaft;er.urb@antontraunfellner.at;Z1;3H;2021.09.01;ZF2;0100804396;Emilie-Flöge-Weg 3;2021.08.31;A401
1409231885;1043772;AT01;AT01;40;0000152848;Anton Traunfellner Gesellschaft;er.urb@antontraunfellner.at;Z1;3H;2021.09.01;ZF2;0100804396;Emilie-Flöge-Weg 3;2021.08.31;A401
1409231885;1043774;AT01;AT01;40;0000152848;Anton Traunfellner Gesellschaft;er.urb@antontraunfellner.at;Z1;3H;2021.09.01;ZF2;0100804396;Emilie-Flöge-Weg 3;2021.08.31;A401
1409231885;1043775;AT01;AT01;40;0000152848;Anton Traunfellner Gesellschaft;er.urb@antontraunfellner.at;Z1;3H;2021.09.01;ZF2;0100804396;Emilie-Flöge-Weg 3;2021.08.31;A401
1409231885;1043778;AT01;AT01;40;0000152848;Anton Traunfellner Gesellschaft;er.urb@antontraunfellner.at;Z1;3H;2021.09.01;ZF2;0100804396;Emilie-Flöge-Weg 3;2021.08.31;A401
1409231885;1043782;AT01;AT01;40;0000152848;Anton Traunfellner Gesellschaft;er.urb@antontraunfellner.at;Z1;3H;2021.09.01;ZF2;0100804396;Emilie-Flöge-Weg 3;2021.08.31;A401
1409231885;981;AT01;AT01;40;0000152848;Anton Traunfellner Gesellschaft;er.urb@antontraunfellner.at;Z1;3H;2021.09.01;ZF2;0100804396;Emilie-Flöge-Weg 3;2021.08.31;A401
1409231886;1043316;AT01;AT01;40;0000152360;Bauunternehmung Granit;b2b@granit-bau.at;Z1;3H;2021.09.01;ZF2;0100779166;Bvh. TU-Wien Getriededmarkt;2021.08.23;A401
1409231886;1043405;AT01;AT01;40;0000152360;Bauunternehmung Granit;b2b@granit-bau.at;Z1;3H;2021.09.01;ZF2;0100779166;Bvh. TU-Wien Getriededmarkt;2021.08.24;A401
1409231886;1043412;AT01;AT01;40;0000152360;Bauunternehmung Granit;b2b@granit-bau.at;Z1;3H;2021.09.01;ZF2;0100779166;Bvh. TU-Wien Getriededmarkt;2021.08.24;A401
1409231886;1043689;AT01;AT01;40;0000152360;Bauunternehmung Granit;b2b@granit-bau.at;Z1;3H;2021.09.01;ZF2;0100779166;Bvh. TU-Wien Getriededmarkt;2021.08.30;A401
1409231886;1043695;AT01;AT01;40;0000152360;Bauunternehmung Granit;b2b@granit-bau.at;Z1;3H;2021.09.01;ZF2;0100779166;Bvh. TU-Wien Getriededmarkt;2021.08.30;A401
1409231886;1043699;AT01;AT01;40;0000152360;Bauunternehmung Granit;b2b@granit-bau.at;Z1;3H;2021.09.01;ZF2;0100779166;Bvh. TU-Wien Getriededmarkt;2021.08.30;A401
1409231886;1043705;AT01;AT01;40;0000152360;Bauunternehmung Granit;b2b@granit-bau.at;Z1;3H;2021.09.01;ZF2;0100779166;Bvh. TU-Wien Getriededmarkt;2021.08.30;A401
1409231886;1043798;AT01;AT01;40;0000152360;Bauunternehmung Granit;b2b@granit-bau.at;Z1;3H;2021.09.01;ZF2;0100779166;Bvh. TU-Wien Getriededmarkt;2021.08.31;A401
1409231886;1043804;AT01;AT01;40;0000152360;Bauunternehmung Granit;b2b@granit-bau.at;Z1;3H;2021.09.01;ZF2;0100779166;Bvh. TU-Wien Getriededmarkt;2021.08.31;A401
1409231886;1043806;AT01;AT01;40;0000152360;Bauunternehmung Granit;b2b@granit-bau.at;Z1;3H;2021.09.01;ZF2;0100779166;Bvh. TU-Wien Getriededmarkt;2021.08.31;A401
1409231886;21706835;AT01;AT01;40;0000152360;Bauunternehmung Granit;b2b@granit-bau.at;Z1;3H;2021.09.01;ZF2;0100779166;Bvh. TU-Wien Getriededmarkt;2021.08.25;A401
1409231886;21707032;AT01;AT01;40;0000152360;Bauunternehmung Granit;b2b@granit-bau.at;Z1;3H;2021.09.01;ZF2;0100779166;Bvh. TU-Wien Getriededmarkt;2021.08.31;A401
1409231887;1043371;AT01;AT01;40;0000157108;HHG Hochhaus Granit GmbH;b2b@granit-bau.at;Z1;3H;2021.09.01;ZF2;0100781724;Bvh. Danube Flats;2021.08.24;A401
1409231887;1043667;AT01;AT01;40;0000157108;HHG Hochhaus Granit GmbH;b2b@granit-bau.at;Z1;3H;2021.09.01;ZF2;0100781724;Bvh. Danube Flats;2021.08.30;A401
1409231887;1043668;AT01;AT01;40;0000157108;HHG Hochhaus Granit GmbH;b2b@granit-bau.at;Z1;3H;2021.09.01;ZF2;0100781724;Bvh. Danube Flats;2021.08.30;A401
1409231887;1043672;AT01;AT01;40;0000157108;HHG Hochhaus Granit GmbH;b2b@granit-bau.at;Z1;3H;2021.09.01;ZF2;0100781724;Bvh. Danube Flats;2021.08.30;A401
1409231887;1043674;AT01;AT01;40;0000157108;HHG Hochhaus Granit GmbH;b2b@granit-bau.at;Z1;3H;2021.09.01;ZF2;0100781724;Bvh. Danube Flats;2021.08.30;A401
1409231887;1043675;AT01;AT01;40;0000157108;HHG Hochhaus Granit GmbH;b2b@granit-bau.at;Z1;3H;2021.09.01;ZF2;0100781724;Bvh. Danube Flats;2021.08.30;A401
1409231887;1043700;AT01;AT01;40;0000157108;HHG Hochhaus Granit GmbH;b2b@granit-bau.at;Z1;3H;2021.09.01;ZF2;0100781724;Bvh. Danube Flats;2021.08.30;A401
1409231887;1043773;AT01;AT01;40;0000157108;HHG Hochhaus Granit GmbH;b2b@granit-bau.at;Z1;3H;2021.09.01;ZF2;0100781724;Bvh. Danube Flats;2021.08.31;A401
1409231887;1043780;AT01;AT01;40;0000157108;HHG Hochhaus Granit GmbH;b2b@granit-bau.at;Z1;3H;2021.09.01;ZF2;0100781724;Bvh. Danube Flats;2021.08.31;A401
1409231887;1043781;AT01;AT01;40;0000157108;HHG Hochhaus Granit GmbH;b2b@granit-bau.at;Z1;3H;2021.09.01;ZF2;0100781724;Bvh. Danube Flats;2021.08.31;A401
1409231887;1043784;AT01;AT01;40;0000157108;HHG Hochhaus Granit GmbH;b2b@granit-bau.at;Z1;3H;2021.09.01;ZF2;0100781724;Bvh. Danube Flats;2021.08.31;A401
1409231887;1043786;AT01;AT01;40;0000157108;HHG Hochhaus Granit GmbH;b2b@granit-bau.at;Z1;3H;2021.09.01;ZF2;0100781724;Bvh. Danube Flats;2021.08.31;A401
1409231887;1043787;AT01;AT01;40;0000157108;HHG Hochhaus Granit GmbH;b2b@granit-bau.at;Z1;3H;2021.09.01;ZF2;0100781724;Bvh. Danube Flats;2021.08.31;A401
1409231887;1043790;AT01;AT01;40;0000157108;HHG Hochhaus Granit GmbH;b2b@granit-bau.at;Z1;3H;2021.09.01;ZF2;0100781724;Bvh. Danube Flats;2021.08.31;A401
1409231887;1043793;AT01;AT01;40;0000157108;HHG Hochhaus Granit GmbH;b2b@granit-bau.at;Z1;3H;2021.09.01;ZF2;0100781724;Bvh. Danube Flats;2021.08.31;A401
1409231887;1043794;AT01;AT01;40;0000157108;HHG Hochhaus Granit GmbH;b2b@granit-bau.at;Z1;3H;2021.09.01;ZF2;0100781724;Bvh. Danube Flats;2021.08.31;A401
1409231887;1043799;AT01;AT01;40;0000157108;HHG Hochhaus Granit GmbH;b2b@granit-bau.at;Z1;3H;2021.09.01;ZF2;0100781724;Bvh. Danube Flats;2021.08.31;A401
1409231887;1043802;AT01;AT01;40;0000157108;HHG Hochhaus Granit GmbH;b2b@granit-bau.at;Z1;3H;2021.09.01;ZF2;0100781724;Bvh. Danube Flats;2021.08.31;A401
1409231887;1043803;AT01;AT01;40;0000157108;HHG Hochhaus Granit GmbH;b2b@granit-bau.at;Z1;3H;2021.09.01;ZF2;0100781724;Bvh. Danube Flats;2021.08.31;A401
1409231887;1043805;AT01;AT01;40;0000157108;HHG Hochhaus Granit GmbH;b2b@granit-bau.at;Z1;3H;2021.09.01;ZF2;0100781724;Bvh. Danube Flats;2021.08.31;A401
1409231887;21706983;AT01;AT01;40;0000157108;HHG Hochhaus Granit GmbH;b2b@granit-bau.at;Z1;3H;2021.09.01;ZF2;0100781724;Bvh. Danube Flats;2021.08.30;A401
1409231888;1043330;AT01;AT01;40;0000153869;Implenia Baugesellschaft m.b.H.;carina.frenzl@implenia.com,elmir.kurtanovic@implenia.com,office.baugesellschaft.wien@implenia.com;Z1;3H;2021.09.01;ZF2;0100792490;Bvh. Meißauergasse;2021.08.24;A401
1409231888;1043331;AT01;AT01;40;0000153869;Implenia Baugesellschaft m.b.H.;carina.frenzl@implenia.com,elmir.kurtanovic@implenia.com,office.baugesellschaft.wien@implenia.com;Z1;3H;2021.09.01;ZF2;0100792490;Bvh. Meißauergasse;2021.08.24;A401
1409231888;1043332;AT01;AT01;40;0000153869;Implenia Baugesellschaft m.b.H.;carina.frenzl@implenia.com,elmir.kurtanovic@implenia.com,office.baugesellschaft.wien@implenia.com;Z1;3H;2021.09.01;ZF2;0100792490;Bvh. Meißauergasse;2021.08.24;A401
1409231888;1043333;AT01;AT01;40;0000153869;Implenia Baugesellschaft m.b.H.;carina.frenzl@implenia.com,elmir.kurtanovic@implenia.com,office.baugesellschaft.wien@implenia.com;Z1;3H;2021.09.01;ZF2;0100792490;Bvh. Meißauergasse;2021.08.24;A401
1409231888;1043334;AT01;AT01;40;0000153869;Implenia Baugesellschaft m.b.H.;carina.frenzl@implenia.com,elmir.kurtanovic@implenia.com,office.baugesellschaft.wien@implenia.com;Z1;3H;2021.09.01;ZF2;0100792490;Bvh. Meißauergasse;2021.08.24;A401
1409231888;1043335;AT01;AT01;40;0000153869;Implenia Baugesellschaft m.b.H.;carina.frenzl@implenia.com,elmir.kurtanovic@implenia.com,office.baugesellschaft.wien@implenia.com;Z1;3H;2021.09.01;ZF2;0100792490;Bvh. Meißauergasse;2021.08.24;A401
1409231888;1043336;AT01;AT01;40;0000153869;Implenia Baugesellschaft m.b.H.;carina.frenzl@implenia.com,elmir.kurtanovic@implenia.com,office.baugesellschaft.wien@implenia.com;Z1;3H;2021.09.01;ZF2;0100792490;Bvh. Meißauergasse;2021.08.24;A401
1409231888;1043337;AT01;AT01;40;0000153869;Implenia Baugesellschaft m.b.H.;carina.frenzl@implenia.com,elmir.kurtanovic@implenia.com,office.baugesellschaft.wien@implenia.com;Z1;3H;2021.09.01;ZF2;0100792490;Bvh. Meißauergasse;2021.08.24;A401
1409231888;1043338;AT01;AT01;40;0000153869;Implenia Baugesellschaft m.b.H.;carina.frenzl@implenia.com,elmir.kurtanovic@implenia.com,office.baugesellschaft.wien@implenia.com;Z1;3H;2021.09.01;ZF2;0100792490;Bvh. Meißauergasse;2021.08.24;A401
1409231888;1043339;AT01;AT01;40;0000153869;Implenia Baugesellschaft m.b.H.;carina.frenzl@implenia.com,elmir.kurtanovic@implenia.com,office.baugesellschaft.wien@implenia.com;Z1;3H;2021.09.01;ZF2;0100792490;Bvh. Meißauergasse;2021.08.24;A401
1409231888;1043340;AT01;AT01;40;0000153869;Implenia Baugesellschaft m.b.H.;carina.frenzl@implenia.com,elmir.kurtanovic@implenia.com,office.baugesellschaft.wien@implenia.com;Z1;3H;2021.09.01;ZF2;0100792490;Bvh. Meißauergasse;2021.08.24;A401
1409231888;1043341;AT01;AT01;40;0000153869;Implenia Baugesellschaft m.b.H.;carina.frenzl@implenia.com,elmir.kurtanovic@implenia.com,office.baugesellschaft.wien@implenia.com;Z1;3H;2021.09.01;ZF2;0100792490;Bvh. Meißauergasse;2021.08.24;A401
1409231888;1043342;AT01;AT01;40;0000153869;Implenia Baugesellschaft m.b.H.;carina.frenzl@implenia.com,elmir.kurtanovic@implenia.com,office.baugesellschaft.wien@implenia.com;Z1;3H;2021.09.01;ZF2;0100792490;Bvh. Meißauergasse;2021.08.24;A401
1409231888;1043343;AT01;AT01;40;0000153869;Implenia Baugesellschaft m.b.H.;carina.frenzl@implenia.com,elmir.kurtanovic@implenia.com,office.baugesellschaft.wien@implenia.com;Z1;3H;2021.09.01;ZF2;0100792490;Bvh. Meißauergasse;2021.08.24;A401
1409231888;1043345;AT01;AT01;40;0000153869;Implenia Baugesellschaft m.b.H.;carina.frenzl@implenia.com,elmir.kurtanovic@implenia.com,office.baugesellschaft.wien@implenia.com;Z1;3H;2021.09.01;ZF2;0100792490;Bvh. Meißauergasse;2021.08.24;A401
1409231888;1043346;AT01;AT01;40;0000153869;Implenia Baugesellschaft m.b.H.;carina.frenzl@implenia.com,elmir.kurtanovic@implenia.com,office.baugesellschaft.wien@implenia.com;Z1;3H;2021.09.01;ZF2;0100792490;Bvh. Meißauergasse;2021.08.24;A401
1409231888;1043347;AT01;AT01;40;0000153869;Implenia Baugesellschaft m.b.H.;carina.frenzl@implenia.com,elmir.kurtanovic@implenia.com,office.baugesellschaft.wien@implenia.com;Z1;3H;2021.09.01;ZF2;0100792490;Bvh. Meißauergasse;2021.08.24;A401
1409231888;1043348;AT01;AT01;40;0000153869;Implenia Baugesellschaft m.b.H.;carina.frenzl@implenia.com,elmir.kurtanovic@implenia.com,office.baugesellschaft.wien@implenia.com;Z1;3H;2021.09.01;ZF2;0100792490;Bvh. Meißauergasse;2021.08.24;A401
1409231888;1043349;AT01;AT01;40;0000153869;Implenia Baugesellschaft m.b.H.;carina.frenzl@implenia.com,elmir.kurtanovic@implenia.com,office.baugesellschaft.wien@implenia.com;Z1;3H;2021.09.01;ZF2;0100792490;Bvh. Meißauergasse;2021.08.24;A401
1409231888;1043350;AT01;AT01;40;0000153869;Implenia Baugesellschaft m.b.H.;carina.frenzl@implenia.com,elmir.kurtanovic@implenia.com,office.baugesellschaft.wien@implenia.com;Z1;3H;2021.09.01;ZF2;0100792490;Bvh. Meißauergasse;2021.08.24;A401
1409231888;1043351;AT01;AT01;40;0000153869;Implenia Baugesellschaft m.b.H.;carina.frenzl@implenia.com,elmir.kurtanovic@implenia.com,office.baugesellschaft.wien@implenia.com;Z1;3H;2021.09.01;ZF2;0100792490;Bvh. Meißauergasse;2021.08.24;A401
1409231888;1043352;AT01;AT01;40;0000153869;Implenia Baugesellschaft m.b.H.;carina.frenzl@implenia.com,elmir.kurtanovic@implenia.com,office.baugesellschaft.wien@implenia.com;Z1;3H;2021.09.01;ZF2;0100792490;Bvh. Meißauergasse;2021.08.24;A401
1409231888;1043353;AT01;AT01;40;0000153869;Implenia Baugesellschaft m.b.H.;carina.frenzl@implenia.com,elmir.kurtanovic@implenia.com,office.baugesellschaft.wien@implenia.com;Z1;3H;2021.09.01;ZF2;0100792490;Bvh. Meißauergasse;2021.08.24;A401
1409231888;1043354;AT01;AT01;40;0000153869;Implenia Baugesellschaft m.b.H.;carina.frenzl@implenia.com,elmir.kurtanovic@implenia.com,office.baugesellschaft.wien@implenia.com;Z1;3H;2021.09.01;ZF2;0100792490;Bvh. Meißauergasse;2021.08.24;A401
1409231888;1043357;AT01;AT01;40;0000153869;Implenia Baugesellschaft m.b.H.;carina.frenzl@implenia.com,elmir.kurtanovic@implenia.com,office.baugesellschaft.wien@implenia.com;Z1;3H;2021.09.01;ZF2;0100792490;Bvh. Meißauergasse;2021.08.24;A401
1409231888;1043358;AT01;AT01;40;0000153869;Implenia Baugesellschaft m.b.H.;carina.frenzl@implenia.com,elmir.kurtanovic@implenia.com,office.baugesellschaft.wien@implenia.com;Z1;3H;2021.09.01;ZF2;0100792490;Bvh. Meißauergasse;2021.08.24;A401
1409231888;1043360;AT01;AT01;40;0000153869;Implenia Baugesellschaft m.b.H.;carina.frenzl@implenia.com,elmir.kurtanovic@implenia.com,office.baugesellschaft.wien@implenia.com;Z1;3H;2021.09.01;ZF2;0100792490;Bvh. Meißauergasse;2021.08.24;A401
1409231888;1043361;AT01;AT01;40;0000153869;Implenia Baugesellschaft m.b.H.;carina.frenzl@implenia.com,elmir.kurtanovic@implenia.com,office.baugesellschaft.wien@implenia.com;Z1;3H;2021.09.01;ZF2;0100792490;Bvh. Meißauergasse;2021.08.24;A401
1409231888;1043362;AT01;AT01;40;0000153869;Implenia Baugesellschaft m.b.H.;carina.frenzl@implenia.com,elmir.kurtanovic@implenia.com,office.baugesellschaft.wien@implenia.com;Z1;3H;2021.09.01;ZF2;0100792490;Bvh. Meißauergasse;2021.08.24;A401
1409231888;1043363;AT01;AT01;40;0000153869;Implenia Baugesellschaft m.b.H.;carina.frenzl@implenia.com,elmir.kurtanovic@implenia.com,office.baugesellschaft.wien@implenia.com;Z1;3H;2021.09.01;ZF2;0100792490;Bvh. Meißauergasse;2021.08.24;A401
1409231888;1043364;AT01;AT01;40;0000153869;Implenia Baugesellschaft m.b.H.;carina.frenzl@implenia.com,elmir.kurtanovic@implenia.com,office.baugesellschaft.wien@implenia.com;Z1;3H;2021.09.01;ZF2;0100792490;Bvh. Meißauergasse;2021.08.24;A401
1409231888;1043365;AT01;AT01;40;0000153869;Implenia Baugesellschaft m.b.H.;carina.frenzl@implenia.com,elmir.kurtanovic@implenia.com,office.baugesellschaft.wien@implenia.com;Z1;3H;2021.09.01;ZF2;0100792490;Bvh. Meißauergasse;2021.08.24;A401
1409231888;1043366;AT01;AT01;40;0000153869;Implenia Baugesellschaft m.b.H.;carina.frenzl@implenia.com,elmir.kurtanovic@implenia.com,office.baugesellschaft.wien@implenia.com;Z1;3H;2021.09.01;ZF2;0100792490;Bvh. Meißauergasse;2021.08.24;A401
1409231888;1043367;AT01;AT01;40;0000153869;Implenia Baugesellschaft m.b.H.;carina.frenzl@implenia.com,elmir.kurtanovic@implenia.com,office.baugesellschaft.wien@implenia.com;Z1;3H;2021.09.01;ZF2;0100792490;Bvh. Meißauergasse;2021.08.24;A401
1409231888;1043368;AT01;AT01;40;0000153869;Implenia Baugesellschaft m.b.H.;carina.frenzl@implenia.com,elmir.kurtanovic@implenia.com,office.baugesellschaft.wien@implenia.com;Z1;3H;2021.09.01;ZF2;0100792490;Bvh. Meißauergasse;2021.08.24;A401
1409231888;1043369;AT01;AT01;40;0000153869;Implenia Baugesellschaft m.b.H.;carina.frenzl@implenia.com,elmir.kurtanovic@implenia.com,office.baugesellschaft.wien@implenia.com;Z1;3H;2021.09.01;ZF2;0100792490;Bvh. Meißauergasse;2021.08.24;A401
1409231888;1043372;AT01;AT01;40;0000153869;Implenia Baugesellschaft m.b.H.;carina.frenzl@implenia.com,elmir.kurtanovic@implenia.com,office.baugesellschaft.wien@implenia.com;Z1;3H;2021.09.01;ZF2;0100792490;Bvh. Meißauergasse;2021.08.24;A401
1409231888;1043373;AT01;AT01;40;0000153869;Implenia Baugesellschaft m.b.H.;carina.frenzl@implenia.com,elmir.kurtanovic@implenia.com,office.baugesellschaft.wien@implenia.com;Z1;3H;2021.09.01;ZF2;0100792490;Bvh. Meißauergasse;2021.08.24;A401
1409231888;1043374;AT01;AT01;40;0000153869;Implenia Baugesellschaft m.b.H.;carina.frenzl@implenia.com,elmir.kurtanovic@implenia.com,office.baugesellschaft.wien@implenia.com;Z1;3H;2021.09.01;ZF2;0100792490;Bvh. Meißauergasse;2021.08.24;A401
1409231888;1043375;AT01;AT01;40;0000153869;Implenia Baugesellschaft m.b.H.;carina.frenzl@implenia.com,elmir.kurtanovic@implenia.com,office.baugesellschaft.wien@implenia.com;Z1;3H;2021.09.01;ZF2;0100792490;Bvh. Meißauergasse;2021.08.24;A401
1409231888;1043376;AT01;AT01;40;0000153869;Implenia Baugesellschaft m.b.H.;carina.frenzl@implenia.com,elmir.kurtanovic@implenia.com,office.baugesellschaft.wien@implenia.com;Z1;3H;2021.09.01;ZF2;0100792490;Bvh. Meißauergasse;2021.08.24;A401
1409231888;1043377;AT01;AT01;40;0000153869;Implenia Baugesellschaft m.b.H.;carina.frenzl@implenia.com,elmir.kurtanovic@implenia.com,office.baugesellschaft.wien@implenia.com;Z1;3H;2021.09.01;ZF2;0100792490;Bvh. Meißauergasse;2021.08.24;A401
1409231888;1043379;AT01;AT01;40;0000153869;Implenia Baugesellschaft m.b.H.;carina.frenzl@implenia.com,elmir.kurtanovic@implenia.com,office.baugesellschaft.wien@implenia.com;Z1;3H;2021.09.01;ZF2;0100792490;Bvh. Meißauergasse;2021.08.24;A401
1409231888;1043380;AT01;AT01;40;0000153869;Implenia Baugesellschaft m.b.H.;carina.frenzl@implenia.com,elmir.kurtanovic@implenia.com,office.baugesellschaft.wien@implenia.com;Z1;3H;2021.09.01;ZF2;0100792490;Bvh. Meißauergasse;2021.08.24;A401
1409231888;1043381;AT01;AT01;40;0000153869;Implenia Baugesellschaft m.b.H.;carina.frenzl@implenia.com,elmir.kurtanovic@implenia.com,office.baugesellschaft.wien@implenia.com;Z1;3H;2021.09.01;ZF2;0100792490;Bvh. Meißauergasse;2021.08.24;A401
1409231888;1043382;AT01;AT01;40;0000153869;Implenia Baugesellschaft m.b.H.;carina.frenzl@implenia.com,elmir.kurtanovic@implenia.com,office.baugesellschaft.wien@implenia.com;Z1;3H;2021.09.01;ZF2;0100792490;Bvh. Meißauergasse;2021.08.24;A401
1409231888;1043384;AT01;AT01;40;0000153869;Implenia Baugesellschaft m.b.H.;carina.frenzl@implenia.com,elmir.kurtanovic@implenia.com,office.baugesellschaft.wien@implenia.com;Z1;3H;2021.09.01;ZF2;0100792490;Bvh. Meißauergasse;2021.08.24;A401
1409231888;1043386;AT01;AT01;40;0000153869;Implenia Baugesellschaft m.b.H.;carina.frenzl@implenia.com,elmir.kurtanovic@implenia.com,office.baugesellschaft.wien@implenia.com;Z1;3H;2021.09.01;ZF2;0100792490;Bvh. Meißauergasse;2021.08.24;A401
1409231888;1043387;AT01;AT01;40;0000153869;Implenia Baugesellschaft m.b.H.;carina.frenzl@implenia.com,elmir.kurtanovic@implenia.com,office.baugesellschaft.wien@implenia.com;Z1;3H;2021.09.01;ZF2;0100792490;Bvh. Meißauergasse;2021.08.24;A401
1409231888;1043388;AT01;AT01;40;0000153869;Implenia Baugesellschaft m.b.H.;carina.frenzl@implenia.com,elmir.kurtanovic@implenia.com,office.baugesellschaft.wien@implenia.com;Z1;3H;2021.09.01;ZF2;0100792490;Bvh. Meißauergasse;2021.08.24;A401
1409231888;1043389;AT01;AT01;40;0000153869;Implenia Baugesellschaft m.b.H.;carina.frenzl@implenia.com,elmir.kurtanovic@implenia.com,office.baugesellschaft.wien@implenia.com;Z1;3H;2021.09.01;ZF2;0100792490;Bvh. Meißauergasse;2021.08.24;A401
1409231888;1043390;AT01;AT01;40;0000153869;Implenia Baugesellschaft m.b.H.;carina.frenzl@implenia.com,elmir.kurtanovic@implenia.com,office.baugesellschaft.wien@implenia.com;Z1;3H;2021.09.01;ZF2;0100792490;Bvh. Meißauergasse;2021.08.24;A401
1409231888;1043391;AT01;AT01;40;0000153869;Implenia Baugesellschaft m.b.H.;carina.frenzl@implenia.com,elmir.kurtanovic@implenia.com,office.baugesellschaft.wien@implenia.com;Z1;3H;2021.09.01;ZF2;0100792490;Bvh. Meißauergasse;2021.08.24;A401
1409231888;1043393;AT01;AT01;40;0000153869;Implenia Baugesellschaft m.b.H.;carina.frenzl@implenia.com,elmir.kurtanovic@implenia.com,office.baugesellschaft.wien@implenia.com;Z1;3H;2021.09.01;ZF2;0100792490;Bvh. Meißauergasse;2021.08.24;A401
1409231888;1043394;AT01;AT01;40;0000153869;Implenia Baugesellschaft m.b.H.;carina.frenzl@implenia.com,elmir.kurtanovic@implenia.com,office.baugesellschaft.wien@implenia.com;Z1;3H;2021.09.01;ZF2;0100792490;Bvh. Meißauergasse;2021.08.24;A401
1409231888;1043395;AT01;AT01;40;0000153869;Implenia Baugesellschaft m.b.H.;carina.frenzl@implenia.com,elmir.kurtanovic@implenia.com,office.baugesellschaft.wien@implenia.com;Z1;3H;2021.09.01;ZF2;0100792490;Bvh. Meißauergasse;2021.08.24;A401
1409231888;1043397;AT01;AT01;40;0000153869;Implenia Baugesellschaft m.b.H.;carina.frenzl@implenia.com,elmir.kurtanovic@implenia.com,office.baugesellschaft.wien@implenia.com;Z1;3H;2021.09.01;ZF2;0100792490;Bvh. Meißauergasse;2021.08.24;A401
1409231888;1043398;AT01;AT01;40;0000153869;Implenia Baugesellschaft m.b.H.;carina.frenzl@implenia.com,elmir.kurtanovic@implenia.com,office.baugesellschaft.wien@implenia.com;Z1;3H;2021.09.01;ZF2;0100792490;Bvh. Meißauergasse;2021.08.24;A401
1409231888;1043399;AT01;AT01;40;0000153869;Implenia Baugesellschaft m.b.H.;carina.frenzl@implenia.com,elmir.kurtanovic@implenia.com,office.baugesellschaft.wien@implenia.com;Z1;3H;2021.09.01;ZF2;0100792490;Bvh. Meißauergasse;2021.08.24;A401
1409231888;1043400;AT01;AT01;40;0000153869;Implenia Baugesellschaft m.b.H.;carina.frenzl@implenia.com,elmir.kurtanovic@implenia.com,office.baugesellschaft.wien@implenia.com;Z1;3H;2021.09.01;ZF2;0100792490;Bvh. Meißauergasse;2021.08.24;A401
1409231888;1043401;AT01;AT01;40;0000153869;Implenia Baugesellschaft m.b.H.;carina.frenzl@implenia.com,elmir.kurtanovic@implenia.com,office.baugesellschaft.wien@implenia.com;Z1;3H;2021.09.01;ZF2;0100792490;Bvh. Meißauergasse;2021.08.24;A401
1409231888;1043402;AT01;AT01;40;0000153869;Implenia Baugesellschaft m.b.H.;carina.frenzl@implenia.com,elmir.kurtanovic@implenia.com,office.baugesellschaft.wien@implenia.com;Z1;3H;2021.09.01;ZF2;0100792490;Bvh. Meißauergasse;2021.08.24;A401
